dateofocc,victim_l_D,victim_l,lon,lat
2016-05-05,Offshore Vessel,6,4.999999999607724,5.500000000073555
2016-05-03,Fishing Vessel,4,112.33333330043922,16.666666699926566
2016-04-24,Cargo Ship,3,119.53333330013254,35.34999999964492
2016-04-23,Vessel,11,120.01666669962664,37.8333333002783
2016-05-16,Vessel,11,50.966666700226426,14.74999999969816
2016-05-12,Tanker,9,-64.78333329969473,10.183333300238417
2014-03-12,Tugboat,10,6.249999999872955,4.316666699572124
2014-03-12,Tugboat,10,6.249999999872955,4.316665999899612
2014-03-22,Passenger Ship,7,6.016666700436531,4.766666700171243
2014-03-20,Tanker,9,4.999999999607724,4.233333299911124
2014-03-23,Tanker,9,42.86666670023431,13.299999999966076
2014-03-20,Tanker,9,105.91666670033976,-5.983333299951539
2014-02-06,Tanker,9,5.016666700404187,4.016666700371843
2014-04-12,Anchored Ship,1,-48.483333299977005,-1.066666700350197
2014-04-02,Tanker,9,104.7166666999412,1.4000000002107529
2014-04-01,Cargo Ship,3,107.11666669983896,20.866666700422115
2014-03-31,Cargo Ship,3,103.5666667003087,1.1000000001110948
2014-03-31,Tanker,9,104.6833333001469,1.4000000002107529
2014-11-16,Cargo Ship,3,117.58333329993457,-1.233333300022764
2014-11-16,Cargo Ship,3,104.91666670030742,1.6333332996471768
2014-11-13,Tanker,9,103.46666669967595,1.2333332998140918
2014-11-11,Tanker,9,104.1999999995782,1.0666667001415249
2014-11-21,Tanker,9,3.4000000002754405,6.316666699636812
2014-11-25,Tanker,9,76.2333333004409,9.966666699799816
2014-11-23,Cargo Ship,3,91.80000000025645,22.116666699788084
2014-11-23,Cargo Ship,3,103.48333329974838,1.1166667000082384
2014-11-22,Tanker,9,103.49999999964552,1.1166667000082384
2015-07-24,Cargo Ship,3,103.65000000014498,1.0500000002443812
2014-11-22,Tanker,9,104.6833333001469,1.4000000002107529
2014-11-20,Tanker,9,107.14999999980851,10.25000000000233
2014-11-19,Cargo Ship,3,107.25000000044128,10.200000000135615
2014-11-30,Tanker,9,6.249999999872955,-0.7500000003533955
2015-07-04,Cargo Ship,3,98.69999999985004,3.716666700272185
2015-06-25,Sailing Vessel,8,-86.91666669993396,16.099999999696877
2015-07-05,Tanker,9,83.4000000001646,17.66666669995891
2015-06-17,Tanker,9,103.60000000027829,1.0666667001415249
2015-07-11,Tanker,9,107.08333330004469,10.166666700166047
2015-07-14,Cargo Ship,3,1.266666699608436,6.116666700169958
2015-07-15,Cargo Ship,3,106.70000000010872,10.749999999568844
2015-07-25,Tanker,9,103.60000000027829,1.0666667001415249
2015-07-26,Tanker,9,103.6166667001754,1.0666667001415249
2015-07-21,Sailing Vessel,8,55.46666669992232,-4.616666699880454
2015-07-21,Sailing Vessel,8,55.46666669992232,-4.616666699880454
2015-07-20,Tanker,9,39.66666669977104,-4.066666700447229
2016-05-15,Cargo Ship,3,91.75000000038966,22.099999999890883
2016-05-11,Tanker,9,1.2499999997112354,6.100000000272814
2016-05-11,Tanker,9,1.2499999997112354,6.083333300375671
2016-04-16,Barge,2,104.4666666997083,1.383333300313609
2016-05-18,Cargo Ship,3,117.56666669986214,-0.23333329999042
2016-05-21,Tugboat,10,103.9666667001418,1.166666699874952
2016-04-29,Tanker,9,119.23333330003288,38.93333330004407
2016-03-27,Cargo Ship,3,119.41666670032669,32.26666669971161
2016-02-27,Cargo Ship,3,106.79999999984216,-6.099999999582167
2016-05-19,Vessel,11,103.95000000024464,1.1833332999473782
2016-05-23,Tanker,9,31.01666670034569,-29.866666700022563
2016-05-14,Tanker,9,70.21666670017447,23.03333330015937
2016-05-28,Vessel,11,-56.86666669999636,5.7666667002035865
2016-05-25,Vessel,11,-61.3499999997951,12.633333300002905
2014-03-29,Tanker,9,103.49999999964552,1.1166667000082384
2014-04-05,Merchant Vessel,5,59.03333330042426,20.250000000325716
2014-02-23,Barge,2,103.5666667003087,1.1833332999473782
2014-04-14,Tanker,9,43.71666669976713,12.416666699564304
2016-05-25,Sailing Vessel,8,-88.74999999960204,15.81666670039374
2014-04-13,Tanker,9,55.533333299861454,13.966666699929192
2014-04-05,Tanker,9,43.4333332997399,12.58333330013619
2014-04-09,Anchored Ship,1,98.76666669961388,3.899999999841896
2014-04-23,Anchored Ship,1,3.35000000040867,6.283333299842525
2014-04-21,Tanker,9,6.2999999997396685,3.683333299578578
2014-04-17,Cargo Ship,3,43.69999999986999,12.39999999966716
2014-04-22,Tanker,9,100.9000000002809,2.983333299645892
2014-04-21,Anchored Ship,1,104.56666670034105,1.4000000002107529
2014-11-08,Tanker,9,5.050000000373757,4.400000000307728
2014-11-27,Cargo Ship,3,88.11666670012386,20.91666670028883
2014-12-06,Tanker,9,104.81666669967468,2.24999999974358
2016-07-01,Sailing Vessel,8,-61.08333329966501,14.533333300334164
2014-12-07,Tanker,9,104.81666669967468,2.24999999974358
2014-12-07,Tanker,9,104.58333330041349,1.5166666998413234
2014-11-04,Tanker,9,104.66666670007449,1.483333300047036
2014-11-04,Cargo Ship,3,104.65000000017731,1.4333333001803226
2014-11-26,Sailing Vessel,8,152.26666669999508,-4.333333299853223
2014-11-15,Tanker,9,103.49999999964552,1.133333300080665
2014-12-06,Tanker,9,104.58333330041349,1.5166666998413234
2014-12-13,Vessel,11,11.83333330033679,-4.766666700379915
2014-12-12,Sailing Vessel,8,-82.26666669973861,14.183333300367792
2015-07-26,Fishing Vessel,4,98.61666670001377,4.883333299977096
2015-07-28,Tugboat,10,103.91666670027509,3.416666700172584
2015-07-30,Cargo Ship,3,103.7000000000117,1.0833333002139511
2015-08-03,Fishing Vessel,4,89.18333330009528,21.583333300427228
2015-08-03,Tanker,9,98.7333332998196,3.9333332998114656
2015-08-09,Tanker,9,103.58333330038111,1.0833333002139511
2015-08-09,Cargo Ship,3,114.46666670003174,-3.699999999684394
2015-08-12,Tanker,9,98.74999999971676,3.99999999957538
2015-08-12,Cargo Ship,3,103.516666700442,1.1166667000082384
2015-08-15,Cargo Ship,3,104.13333329981435,1.266666699608436
2015-08-16,Cargo Ship,3,-64.58333330022788,10.266666699899474
2015-08-20,Tanker,9,125.64999999995712,7.033333299641924
2015-08-20,Cargo Ship,3,103.60000000027829,1.0666667001415249
2016-06-06,Tanker,9,2.400000000243097,5.366666700370558
2016-06-02,Tugboat,10,112.0833333002064,2.8999999998096087
2016-06-14,Cargo Ship,3,91.7333332995932,22.133333299860453
2016-06-02,Tugboat,10,112.5833332997729,3.1166667000729262
2016-05-21,Tanker,9,106.89999999957564,-6.049999999715453
2016-06-16,Cargo Ship,3,103.95000000024464,1.166666699874952
2016-06-18,Tanker,9,101.4833332996837,1.7000000003103537
2016-06-13,Tanker,9,13.299999999966076,-8.749999999712827
2016-06-21,Cargo Ship,3,101.49999999958084,1.68333330041321
2016-05-27,Sailing Vessel,8,-82.85000000004072,21.74999999992457
2016-06-16,Fishing Vessel,4,112.49999999993656,16.18333330043248
2016-05-15,Cargo Ship,3,150.88333330020205,8.283333299907213
2014-04-20,Anchored Ship,1,104.6333333002802,1.4333333001803226
2014-04-19,Anchored Ship,1,98.76666669961388,3.916666699739096
2014-04-18,Anchored Ship,1,76.1499999997053,9.933333300005527
2014-04-08,Anchored Ship,1,117.58333329993457,-0.2166666999180506
2014-04-17,Tanker,9,104.41666669984158,1.983333299613548
2014-03-11,Tugboat,10,100.9000000002809,-6.200000000214914
2014-04-29,Tanker,9,4.816666700037956,4.9333332998438095
2014-05-01,Tanker,9,104.78333329988033,1.489722199755704
2014-05-01,Cargo Ship,3,104.58333330041349,1.4000000002107529
2014-04-30,Tanker,9,104.6833333001469,1.4000000002107529
2014-04-30,Tanker,9,91.68333329972648,22.133333299860453
2014-04-24,Cargo Ship,3,91.66666669965406,21.849999999658
2014-04-18,Cargo Ship,3,117.58333329993457,-0.2166666999180506
2014-03-06,Cargo Ship,3,11.748333299574083,-4.739999999969825
2014-12-07,Sailing Vessel,8,-69.61666670018388,18.44999999972788
2014-12-08,Sailing Vessel,8,-61.04999999969544,13.85000000029862
2014-12-13,Vessel,11,11.83333330033679,-4.766666700379915
2014-12-09,Tanker,9,7.550000000004957,4.233333299911124
2014-12-16,Tanker,9,34.81666670010884,-19.799999999935267
2014-12-19,Tanker,9,3.316666700439157,6.433333300341985
2014-12-17,Tanker,9,91.76666670028686,22.300000000257118
2014-12-20,Cargo Ship,3,104.66666670007449,1.383333300313609
2014-12-20,Tanker,9,104.13333329981435,1.3166667003744692
2016-06-25,Sailing Vessel,8,-69.31666670008423,19.200000000426652
2014-12-20,Cargo Ship,3,120.9000000000284,14.56666670012845
2014-12-23,Vessel,11,103.5333332996151,1.1000000001110948
2014-12-25,Tanker,9,103.63333330024784,1.0333333003472376
2015-08-21,Tanker,9,103.73333329998128,1.1000000001110948
2015-08-21,Tanker,9,103.4499999997788,1.1833332999473782
2015-08-21,Tanker,9,103.48333329974838,1.1166667000082384
2015-08-21,Cargo Ship,3,103.49999999964552,1.166666699874952
2015-08-21,Cargo Ship,3,103.68333330011455,1.0666667001415249
2015-08-22,Cargo Ship,3,103.516666700442,1.1166667000082384
2015-08-22,Tanker,9,103.81666669964233,1.166666699874952
2015-08-15,Cargo Ship,3,107.0500000000751,10.233333300105189
2015-08-15,Fishing Vessel,4,98.9833333000525,6.233333299975811
2015-09-01,Tugboat,10,103.91666670027509,1.2166666997416655
2015-09-08,Cargo Ship,3,103.516666700442,1.1166667000082384
2015-09-07,Cargo Ship,3,103.41666669980924,1.1833332999473782
2015-09-02,Sailing Vessel,8,117.18333330010148,-8.366666699776886
2016-06-25,Tanker,9,-75.54999999971471,10.316666699766188
2016-06-28,Tanker,9,116.8000000001656,-1.466666700183282
2016-06-28,Tanker,9,105.16666669964098,3.0000000004423555
2016-06-22,Tugboat,10,121.73333329966408,5.88333330000944
2016-07-03,Cargo Ship,3,-13.700000000007776,9.399999999570127
2016-06-26,Cargo Ship,3,-77.18333329991589,-12.01666669993989
2016-07-07,Tanker,9,5.150000000107184,3.266666699673067
2016-06-20,Sailing Vessel,8,-65.43333329976076,18.14999999962828
2016-06-09,Sailing Vessel,8,-61.41666669955896,12.58333330013619
2016-06-02,Sailing Vessel,8,-61.33333329989796,12.69999999976676
2016-07-07,Vessel,11,5.183333300076754,3.299999999642637
2016-07-07,Cargo Ship,3,5.166666700004328,3.2499999997759232
2016-07-03,Cargo Ship,3,88.06666670025709,22.016666700054657
2016-07-08,Tanker,9,3.3666667003058706,6.416666700269616
2014-04-20,Tanker,9,6.2999999997396685,3.683333299578578
2014-05-05,Cargo Ship,3,-13.216666700338465,8.483333300273387
2014-05-04,Other,13,5.549999999940269,4.850000000007526
2014-05-02,Cargo Ship,3,41.43333329967521,15.749999999730504
2014-05-03,Tanker,9,104.6833333001469,1.4000000002107529
2014-05-04,Tanker,9,104.58333330041349,1.4500000000774662
2014-05-05,Tanker,9,91.76666670028686,22.133333299860453
2014-05-07,Tanker,9,104.66666670007449,1.46666669997461
2014-05-12,Tanker,9,104.53333329964744,1.5833332997804632
2014-04-30,Sailing Vessel,8,118.73833329982358,9.835000000299146
2014-05-03,Sailing Vessel,8,-61.38333329976467,15.300000000030709
2014-05-13,Tanker,9,6.983333299775211,4.750000000274099
2014-12-25,Cargo Ship,3,107.19999999967524,20.683333300128368
2015-01-05,Vessel,11,6.76666670023593,4.733333300376955
2014-12-27,Tanker,9,5.583333299909839,5.516666699970699
2014-12-30,Tanker,9,41.99999999990496,15.099999999664533
2015-01-07,Fishing Vessel,4,110.89999999970496,16.250000000196337
2015-01-09,Cargo Ship,3,-75.54999999971471,10.299999999869044
2015-01-18,Tanker,9,4.833333300110382,5.249999999840611
2015-01-14,Cargo Ship,3,1.350000000344039,3.4000000002754405
2015-01-18,Cargo Ship,3,103.516666700442,1.1166667000082384
2015-01-10,Tanker,9,104.16666669960864,1.0666667001415249
2015-01-08,Tanker,9,104.00000000011136,1.1833332999473782
2015-01-23,Cargo Ship,3,5.450000000206785,3.483333300111724
2015-01-20,Vessel,11,-3.833333300286711,4.083333300310983
2015-08-21,Tanker,9,-77.14999999994632,3.816666700005669
2015-09-06,Tanker,9,103.9833333002142,1.266666699608436
2015-09-15,Cargo Ship,3,103.516666700442,1.1000000001110948
2015-09-19,Cargo Ship,3,103.41666669980924,1.1833332999473782
2015-02-14,Cargo Ship,3,98.68333329995288,3.783333300211325
2015-09-20,Cargo Ship,3,103.68333330011455,1.0666667001415249
2015-09-19,Sailing Vessel,8,-75.75000000008095,10.166666700166047
2015-09-17,Unknown,12,1.8333333000133507,1.2166666997416655
2015-09-18,Tanker,9,121.04999999962854,13.666666699829534
2015-09-16,Cargo Ship,3,107.03333330017796,10.233333300105189
2015-09-29,Tanker,9,101.49999999958084,1.7000000003103537
2015-09-25,Tanker,9,98.74999999971676,3.9333332998114656
2015-09-28,Fishing Vessel,4,-61.666666699791904,11.083333299638014
2015-09-22,Tanker,9,3.2166666998063533,6.266666699770099
2015-10-05,Tanker,9,98.81666670037993,3.9333332998114656
2016-07-10,Cargo Ship,3,114.41666670016502,-3.6833332997872494
2016-07-07,Offshore Vessel,6,5.166666700004328,3.2499999997759232
2016-07-09,Fishing Vessel,4,112.33333330043922,16.666666699926566
2016-07-09,Vessel,11,117.96666669969522,3.500000000008868
2016-07-16,Vessel,11,5.999999999640068,1.0000000003776677
2016-07-16,Cargo Ship,3,105.3166667001405,2.9166666997067523
2016-07-17,Barge,2,11.80000000036722,-4.783333299553021
2016-07-16,Tanker,9,125.66666669985432,7.166666700069015
2016-07-04,Barge,2,11.816666700264363,-4.749999999583451
2016-07-16,Barge,2,11.816666700264363,-4.749999999583451
2016-07-17,Tanker,9,-72.3833333001204,18.566666700257827
2016-07-11,Sailing Vessel,8,-75.83333329991723,9.800000000302532
